repl_1,repl_2
76.674100518714,28.3180470604321
86.5675640361359,30.6864420575511
59.3700367614302,21.3647104225815
80.4667358828387,31.2780186587947
68.5531288830703,22.2108763948216
34.9239177875462,11.6792751232369
76.1409181561624,29.9967667415644
76.7099427857662,31.3526819028519
82.9714517939465,24.7364365663459
95.0331447139863,15.833532242691
47.2458231071329,15.4009733181664
79.685871854819,31.5226571015394
55.8764992559897,26.9724403015399
75.8973728698464,30.990967037217
61.2910494968875,25.3865395727916
57.8277529908605,14.6408334758369
65.6897552844282,24.3661816809875
40.7805632754712,9.77817149632157
75.9819336497003,28.9181198309708
55.7814595590284,20.8310938412665
68.2598276488699,26.726687767517
81.2126020587237,31.1898696241842
54.8288586092087,10.8444537977327
82.3325394234498,31.1428065315185
57.0693879134295,28.5174307603522
84.4511934809603,27.7203863179038
86.6549617708605,27.0847960031489
80.5386552846982,28.3732598357093
42.2674795168889,7.82307357415229
72.3212912179532,28.6876712596539
83.7308474042259,31.376400333552
38.8458399124858,12.4678216232238
83.4831786148736,31.1366150438855
73.5362322973383,27.6863485712967
70.6566798447784,27.2556968119202
91.0699081342794,29.2411414451623
51.8625531684753,20.3520695489533
52.5090818988315,26.1757633064101
90.9230685146084,30.6051880613428
81.248375208556,31.3277809245111
60.0294368184531,23.6040948567482
70.3025579497845,26.0785662477059
27.6102424154166,3.94655053288454
58.455396996129,21.6464901042607
38.4764730192056,6.42812288160936
80.0161357748579,31.0576329706543
48.9246936684285,7.3449791162716
82.3301868576374,26.0257016024898
73.7088178473344,30.4909983570421
54.480925987465,22.2338618006551
64.8532365479355,14.1254173927639
51.6195971520828,14.470035347694
37.460472357244,9.54217499583712
68.9491889919209,15.8239649359841
49.0520022555006,13.8643016034968
76.5393322434818,28.1296672740023
66.0785048760129,25.028902237944
73.1100591712829,26.9242495606819
51.783201460089,9.42836181146687
52.5220784893919,17.9203058662143
83.0107046937828,29.0614850291356
82.306674598344,31.5081919076982
49.7062544035114,8.68493232073823
66.7351708016488,23.1647503498008
51.5708300725919,15.777289591014
39.0927059358432,1.98898897610481
73.5834020325179,29.5479810509808
48.7069511438018,7.19944038300733
72.7191174048987,31.5281215256372
45.8283478867816,19.6934117720811
63.7205173947942,22.0606800717522
72.9586992781129,31.4868794619861
82.4536559224686,31.5457070878979
74.2844166179543,31.4184677073173
33.7041415116811,9.89091578140089
51.1696170107074,16.4272114803192
69.368177552973,20.9335020044002
68.1723556522202,28.9379049471317
56.4023618146009,17.7624540440597
32.8992682427247,4.10877542410015
54.6327893849099,24.4402454520962
48.1771191561982,6.46395828506846
45.0652503527718,11.7594214545665
70.521938086502,28.0291141310094
64.4301932317867,28.7246074843689
66.194815854662,26.9068319893023
49.6737746022039,21.6197075157413
41.5976159263609,4.1303623326975
111.664547258737,8.78391865805089
65.2205034197283,25.6556360156319
51.3662582501728,12.0031317761489
78.9974915212598,30.8302932359214
78.2807047641341,30.6860892940424
81.2942044232214,28.8340186983285
72.5921278769227,27.8761124718629
80.7332148235397,30.0285190234825
111.664547258737,8.6369497703363
77.4688810961358,31.5550729442167
111.664547258737,9.39183041110458
111.664547258737,8.78391865805089
74.7408200666579,31.5297110036262
109.155384855574,24.5009974379675
111.664547258737,8.6608460077212
74.9773978508948,30.7351912054337
111.664547258737,8.63138757757261
70.9081678820909,27.5894784944754
58.8512713393142,11.4960065873956
80.9302192383574,29.4100340307965
78.9569843318901,31.556842110584
56.8587712639204,23.336761944598
55.0926777377774,13.5083857468666
54.117185440358,20.684262080666
61.9752026470729,21.2768610793873
70.606292157649,28.9884067340167
81.1448318691817,31.450203307102
54.480925987465,19.0401445310345
73.7966324946508,28.4682387316844
77.8841843454131,30.6282312104922
75.8270017366792,27.1623965096581
86.0216445340951,28.1857304204688
52.143425924245,15.0234605335113
84.0676988732896,30.3707071010507
85.1602821512585,30.5975123878627
78.4067363064835,31.187392671492
37.2008086057302,8.44200708329189
66.8634594488563,20.5331177265079
76.3820562689885,30.6985066054949
73.8624654994394,29.9999578137948
74.8147664689515,30.1869883520118
63.9813385128395,23.050761935918
61.3308061631844,19.0401445310345
91.2600556960496,25.2653408705915
80.4724063045449,31.0980646007106
112.515755166836,10.3023175884101
78.674688876008,31.0470041902025
102.505950398528,15.7110792573253
73.0434089690077,27.69683585245
82.2753617198063,31.2980205906871
75.8757758355456,29.4100340307965
75.0261331307653,30.2976118069413
53.8127070373464,17.9560340924529
81.9470593258784,30.7561984905926
62.7864401007193,20.9335020044002
41.968971955584,5.69459684127483
59.62080823187,19.491232742772
63.1994741401978,20.6811255007296
61.5714079369886,19.2433093521061
73.6370782932414,30.8891400996304
79.9798712543815,31.2940617801635
72.6883935881984,25.5956786472635
79.2008744020548,31.5559160874071
80.1599842342606,31.5432431573641
87.8816548923494,22.8543882677464
87.6971182430474,21.4685695591616
81.6138589857601,30.7599049757319
77.75204004861,31.5104410482099
61.9007689225592,25.1848904558886
80.6446523541867,31.5245334361369
75.7875286452452,31.2165435836026
75.1840203005497,31.2026098331336
84.3612303942684,29.9305278529351
76.915961537638,29.4112990641257
57.5468549554436,14.9232660464115
67.6159945045651,21.5809482582313
44.6740770165171,8.82995800949041
56.4335013580767,20.3456860803597
57.2027194977633,16.6541234438083
35.6314874980095,6.01641318959826
64.5614239685196,22.549445460831
82.5620447291384,21.5456855161203
50.6375869171949,11.4466681917722
60.0779497768529,25.5956786472635
67.2305874443091,20.8994287975751
44.2954540140285,9.54690967696192
81.0800243085635,30.7411658114185
68.7050720213625,30.9940644943981
34.917783774704,8.13375269324642
83.1847966948634,13.7457823219863
79.4211339976114,31.1094516923581
79.1410086744335,31.3576734975488
66.1840237077528,27.1360723506517
80.7769182843131,23.8663916251115
85.925605640828,28.0158043223225
88.5981450659478,16.7536882207618
44.6378936898013,11.1853372618678
79.4372351369073,30.5262519829769
47.7186808403358,9.54217499583712
71.56098191392,30.3691696779921
59.7121097179183,23.6642696236201
66.640389875051,26.1357351292807
64.7957504310951,19.206206544195
79.1437808246913,31.5477636571503
64.526502591951,24.3958593876714
61.3440454555972,22.2568147890675
71.5412744726733,29.272324176003
79.0704820497083,31.5546693998804
75.8622526181481,29.2919106944278
74.3521583306181,24.8446124431705
99.5462153410262,21.4364210297522
98.5432187099244,24.3257708869534
96.8176862988679,24.295453995721
56.7548862212529,15.9364303411309
111.664547258737,9.07010333847644
82.6495683588831,23.9829931448077
111.664547258737,8.78391865805089
67.7011431173036,31.2426275386057
69.0003891981761,27.7698051510744
80.5015307684398,28.3466705763501
84.0932298865593,28.5512486483407
74.9803581058722,31.5558355324197
69.705753460471,26.7504019945156
98.0705181783316,16.1257726884259
83.2247719793465,31.4709414258436
72.9036809255078,28.5342401520567
77.2329653086475,28.0423930711985
67.6636251009537,27.7490355878551
79.4524155027734,29.0286975403958
61.4200460583741,14.3678920587068
73.519339902564,27.1492453850251
62.6262355149657,21.476165403206
66.3907859041663,25.7416389352349
74.0850909166246,30.7161907266805
93.7225566916239,18.6519543625453
79.3843514109208,30.5530187273694
102.651289464093,20.6204872926512
72.6720978376818,28.4990347026502
77.5855247424106,31.2321547234033
77.8648194909518,31.5491335322437
87.3972032833125,21.5248057112164
68.8674182452546,30.8067379408123
56.8856515359481,12.5547618688782
69.0884660807963,27.2482738218577
41.2623234843221,13.8934269980056
86.9364597989976,23.8110214781259
84.7319319847609,25.3309922286176
86.5187052190523,27.9491539630728
36.1389622679215,0.243535495363724
62.9891548068555,26.885494260046
92.6780956122603,22.2748608782259
70.6168034704597,27.9083550624174
73.374770433735,29.5279072573024
49.8313049032202,16.1522726135216
44.9163482033683,17.6939640745436
71.6825501326066,24.5627197320548
64.2776105019523,25.2149101084127
80.8394988774824,30.9339682156335
69.7613441294219,31.2788753318818
41.7180384080028,13.9349858663434
75.0584948222594,27.2963958908362
60.6266165719636,21.8239813087162
76.2402156275359,29.6276486003965
55.7378125051956,10.6061453813512
61.9363939289601,30.1670643689138
66.4228216087632,22.1936160577118
35.9400868790518,10.3939907075999
40.2328596188406,3.85436982366684
52.9056893904779,16.8678401474432
61.2479140660049,22.4336029084362
89.8517882675161,19.5709038619372
57.0884684340475,16.4196132862504
76.8906238173794,31.0646467991834
72.1658504042857,26.7148061737149
72.4343675214358,27.5342924477164
75.1724089713581,30.7944481138801
56.2853330269419,22.9111658021088
79.0508919571173,31.3468768192651
73.3781923816987,28.8554063252951
67.4217276018686,25.4182830107268
49.0802432288019,7.63450447234613
72.1337865190459,28.1574041234401
79.8600592424655,31.525726434245
84.9352538787928,13.9102185936653
111.664547258737,10.9892496525398
73.2336215201552,26.0903019334376
101.790540828398,8.78391865805089
85.3458926512157,25.0908129754128
87.1443450620415,27.7935089313495
63.1223584153663,28.2221765442792
80.9010774146014,31.1117663779843
45.1727982153918,9.81109099659001
77.4666220081203,27.7836165389616
39.8835872067036,12.7667793678491
67.1252919181554,22.0200079619585
61.9299202384996,23.755341058391
66.2136885690229,17.5491294211084
72.3770251185212,30.8918447642555
61.3671986707799,21.2981057820244
66.0893520101997,26.8367963742308
58.5539325865883,10.3893646213302
35.8071514030827,14.6732525091815
64.1506733347821,13.6428661393092
62.6671684043192,25.9567686529853
69.6477363775006,29.012067766618
53.1408679022209,18.0273272143084
45.4686254157533,11.65251725928
70.2251399090301,27.8008414384991
67.6886454458555,29.9549618625821
77.930262411919,31.2136846278485
82.7351729962286,31.5544059923465
82.5739525887105,29.547236043652
42.8274186368757,21.6732311992064
59.9217247632703,19.2702526316819
86.3474294369134,27.1018516902518
82.6535579814815,31.2802624666952
89.4486355816828,20.6366482796488
81.236714269,31.5362050415883
82.3254824638018,31.5011196442021
66.4601330726537,27.7160215386067
80.2576126807184,31.176894533469
106.441806968686,11.3678628866564
26.0256207663526,3.8272229547944
39.9569998626648,10.2642343813868
87.2217214885608,21.193406069298
91.1655826002552,23.4039637636761
60.6096305729741,22.325479396096
80.9553891668061,31.4789798222495
63.2148683820448,23.4988226342496
79.1447046774124,31.5533911851036
31.9050851517772,5.54847372287758
83.3405223747476,29.5597583225542
71.0169933123289,27.3111421543032
68.8978355873557,19.3038836998949
81.7189233161983,26.9302984152612
73.7038271501518,30.8224856353368
56.0933166245579,15.0354600626664
90.0466174612347,23.2090216961904
94.6575501543501,14.7702624426713
53.925612682066,18.4365437851108
74.3803908244019,29.7125674154943
84.3744282646608,23.9247422621587
90.6795571217485,29.8557308875069
85.9040330035769,28.7737218929376
111.664547258737,12.5219297697193
92.478276278204,27.6467547354559
83.3980261629337,30.5882831204591
63.0883511052141,20.3169345142425
67.9024478846785,21.2586312191664
69.3636295594032,26.2699032390496
28.5653530851275,1.34718040345692
65.5900564945633,21.9003230051093
59.5785733420417,23.5725959732145
80.3446288825881,31.3658687080658
68.6790502704957,27.3753226504164
67.0323655297217,29.9625092289702
62.3027705148232,21.6107707618399
50.5057870523207,11.8659865188619
75.3080015032521,29.701863497782
81.1097150208042,31.1601918078539
66.8111966202856,20.6528728195109
56.724043184646,15.0714280572113
44.3318834639736,6.98774107635068
49.6737746022039,19.4111448048639
72.0751176863114,30.5965085356461
75.4967466327043,30.9778600341293
75.6043840601149,30.4568764962631
60.2780646985809,27.8846125998366
67.8231801694548,23.3233966700708
63.6903542193917,22.3966953495257
82.2206596079395,31.4193101463336
35.8373887531098,13.1610795716595
74.926942747499,30.1486554330303
70.439240338785,31.4882459647135
53.842011648767,24.4377836654748
81.7258765572892,28.5987582015162
63.1501478395025,25.267825781963
111.664547258737,12.7651233007044
61.1914029674035,15.738331738091
63.0419021601083,29.8022300796363
64.5497894409417,21.753205730934
36.5348171114181,13.2461471240218
72.2184931799694,30.8310008297632
28.6998312497083,5.15465482249766
35.595082012468,6.63758369629089
57.0655704820915,20.2432651939638
45.9140860134029,16.3282612803871
85.6372992542294,27.9673769924959
111.664547258737,8.83587788990244
80.1291987124841,31.5563402572257
63.6480619291743,23.5304871098208
111.664547258737,14.0832870260817
59.9530372761772,25.7108478854957
66.2621393300458,23.0997215961784
60.8566084318299,30.4248691219347
70.4286056514598,31.0327878524568
79.6413932559277,27.4394593589569
82.7007130960705,27.5385278196722
104.125409899909,9.37467284645999
111.664547258737,9.26532687905124
80.6798178720828,20.8982994002534
83.6513513503707,28.7350802383697
111.664547258737,10.493426562107
111.664547258737,8.78391865805089
60.019030571569,26.6830420789192
76.7689501596336,31.509236691044
61.8001116967226,19.3106035116562
83.5949711451079,30.7521748772625
87.2838260806043,25.1187666909425
90.2973157377559,9.18465540316549
87.1052487765494,9.45819948872042
85.8881726030855,24.8868047137072
111.664547258737,8.78391865805089
77.5665684981043,31.4321830116654
57.8948030878386,20.3520695489533
46.8027549111947,10.1805719968211
42.8702472215854,6.84600319597789
66.6351111177993,22.1330611248481
65.5344673922264,22.6140597154445
60.3330234622428,21.6554084119442
92.2648054352342,19.0430191433742
91.2771320994105,17.7237687255063
65.8384346329334,28.4697825668211
33.5978056620605,4.178895842202
40.6970772621908,6.20217502811207
82.3820017193154,22.5289308377941
71.6042406845005,27.6283860698085
49.5622296731163,11.5586975844443
60.5006767679663,28.4759536568985
76.0882244966632,31.5188978812651
64.456499546164,25.7920256082269
34.4684128770409,8.05015781170331
33.1707440485703,10.5278874690657
39.0353884709579,13.5841036377828
82.289447420834,28.3233623697221
75.061431711547,31.5097147641471
77.1360314725516,31.174487383836
78.2776316277808,31.336216733727
76.2220042961537,30.7828911160313
72.8537768614629,27.344217220992
42.9130410806946,8.1533964134293
63.2609933736795,20.3297182326677
54.7595390055697,14.6934959062397
60.7283170796149,24.9866312810384
49.0331648794763,11.5407976755328
45.9191247173318,19.2095821973742
63.8167845807256,28.7054334549291
66.2190776085467,26.0573070688871
76.0763270852223,29.9850359900794
76.3307328616415,31.5300452810842
79.6518775698203,29.9191221153596
42.515871367485,4.50114354814244
48.0328467047816,18.2857023536816
63.4141191140734,19.857661052037
66.4281560045389,28.33703613599
77.0034701835259,31.5534940619472
69.3931693112714,19.9620867887092
59.2527569444511,19.2298248989533
49.2305561878189,9.39034688582593
84.6253034257948,31.4524361828299
62.9269557669935,26.8231103842839
73.495649728838,24.6791626705117
75.9229553846148,31.5022948808427
89.4159411299187,20.5784643396751
68.839293052717,30.3814282544118
65.4312482269803,27.9907827859124
63.2487018397779,27.0470566791873
40.6859363546232,9.37608133196687
45.1881431648902,15.3060831300751
74.2970515559976,29.9754028386569
62.6199322830044,16.2365883656455
63.3346134511684,22.2997643182002
61.9266827961596,17.4472238050511
62.0848499163852,28.8309596766548
55.4867756515991,23.3634553611061
54.2498713551178,9.04647275770686
57.6144948703956,24.4106721357203
64.1062299183132,29.2262642700387
49.2258666916078,13.1269876520096
56.5965142042552,16.6917478011632
80.9443811077147,28.6661163423922
75.8324334743743,31.2311166256949
47.854278535703,2.51103039862705
21.8218682520713,0.1
54.9995483217458,24.2891917539552
68.900173161373,28.6054848238961
63.0790682733874,30.345487332105
63.6541082480811,24.7297584668741
70.5789285142667,25.706441689375
74.528187383828,27.5164001052319
62.0977194335899,13.9474423265245
58.9737150477552,28.3716895900788
79.0303208106688,30.9132737039367
74.5467127633244,31.1713342421349
69.6834636968457,28.5509982548571
83.7836326703096,27.5119400060566
75.1024594489458,31.3289942258922
89.4551857807996,21.2272319392856
67.2970646989293,27.1511254582996
73.1135570376085,30.9159263016666
71.6277799099997,31.1636840587048
80.6502522554647,31.015703517489
80.3126861629999,26.7390807206955
79.1916910947869,29.0202372108388
83.272431570063,23.2340241785964
65.4675706102236,25.4341201041918
67.5380222915396,26.9145776385687
47.3534931240091,14.3310330878589
70.7402861572265,22.2997643182002
45.0908781402907,24.464836765736
60.6876811785435,23.0970058467276
61.7186570007047,22.7952286605116
37.9355881502575,4.47437644090247
79.9519549736326,31.555891708211
79.4094875033255,31.4882459647135
64.2068472068049,24.2916825644617
56.0736623536657,14.6246102946389
70.6964509127004,24.259264220667
80.1525036466462,29.673795564092
81.4027466130199,30.6884247537586
30.5173893369103,6.00089661398554
65.9014454875527,25.5555172508398
54.4562397496666,12.1836508763955
79.0162665830288,27.6329709942336
72.3992521841056,30.5997882471288
57.5731762347869,23.3019864742024
81.1588661043563,29.7473244383846
74.6663492598096,30.8884630281775
85.8194131065612,31.4139327074924
82.2683219315521,30.3875605410667
78.6158877530074,12.7881883614511
65.9560847579976,29.2866966150957
76.10801972216,27.7427491352578
81.3740852107151,31.405442511314
74.0818724198584,30.1929354099521
57.5393306448256,22.6364718871652
55.3746239289514,19.574331948129
62.3187219952763,27.0622781953071
66.6799364033036,27.6758454977163
62.1780102982451,20.9365964541927
71.7273783997358,29.944146533794
77.8010269329287,31.5271793702968
54.649169115952,10.9220134074057
34.0905024443231,8.28573599548563
68.4070808581791,24.1237254341836
77.3460165272376,31.4910558820521
61.2213351892274,21.9734034733224
80.2633785308828,29.9419787538449
74.6189625322663,29.7885932101657
66.9987000570576,27.8846125998366
65.1667909875435,21.6435163105382
71.5806616149889,31.08792144475
51.1964873218499,16.7067820195848
37.94727194598,10.0266870442987
89.2699762662975,23.1026029700989
79.3897436438758,30.4471960882878
67.5355017002394,25.2333439566851
67.406506268764,22.2453423461245
77.7159320951312,31.4984783548129
72.8823179284232,26.94355962025
82.6895106363881,30.1270392336352
73.0046559268558,31.51217792441
33.94121349592,7.63450447234613
53.2387900388793,22.3483028611421
77.4835504104738,30.9159263016666
75.6460000624842,30.9212794745412
87.5760190331032,20.1256368588624
83.3887025052992,31.1361369881419
64.7236857945732,24.0858242053803
70.9780730862042,31.3327855043947
65.5845040487011,28.2527025624282
73.0028915235533,31.530296820107
72.6139876543904,29.5698822094829
80.7689806392762,31.5137957729197
83.6670230772422,31.5179760339323
104.989758590114,26.2479903280844
61.2645127078997,6.66814910733957
61.2313053048437,24.445167576788
45.7677356381292,13.7224345905322
54.7105272717702,28.3575381665584
48.2922072688777,6.34609917568345
64.0200663046806,27.5235623376894
70.7006312240472,22.628071092037
93.2306793937329,29.7813352109838
62.1748034143053,23.3687881051436
78.0984482803146,31.5353680663416
93.5355016885742,9.65788775620571
75.4106269444139,31.4013490536093
74.6266198916383,30.3760811403125
66.1867222722797,20.7030706146495
83.2130976756108,28.7649080300662
73.3525038074508,28.9953783045917
65.7669781769833,26.5950911534067
76.9412257354712,31.3078090094813
94.619718236369,8.78391865805089
49.0048937195612,11.8925748420144
56.0657974905666,22.1763374713995
76.6194409189771,30.0494918298733
42.2891246430339,26.0296009566382
73.8886927160687,30.5343928174372
33.1896430552414,3.54941788330329
47.9557137999743,12.5894725915289
82.5247865670163,29.7932199057717
68.1357839933986,24.6743329860409
77.9579996391474,16.3882646536925
77.1641735471068,15.4961712217
68.0746674312299,30.8937770876184
41.3834850980671,13.394458195039
73.0855460264477,22.1532709579988
67.6410782662671,26.1061340516545
49.6226855319317,18.992462170042
32.448597954175,9.75463953383203
74.8537916804027,31.2084108480969
82.7472128076351,30.5841891214526
58.242665897085,31.2366687464426
77.0379900904933,31.3381111449478
69.9247770393665,30.9440773080268
67.2305874443091,19.5577386763016
84.2983508605678,13.4233092328322
83.1118741150675,19.4739424923677
62.5188676165467,27.7212447948202
80.5933561144986,29.7381019665826
77.319618862379,30.8884495315059
77.7246999287411,27.1548842635502
85.0685071759887,31.3864128267496
77.9077912013733,21.901520033347
82.5152864730821,14.1043393904237
81.9594540800402,8.86469470889813
111.664547258737,8.78391865805089
111.664547258737,21.5376553370878
82.2222209186801,31.5222164826389
86.0446722094898,19.60161535909
105.634510889316,8.65889208329834
78.1766074386486,29.8101585441939
76.5894843769811,31.4693726613426
71.7720613668419,30.9897255509211
111.664547258737,8.6059883840902
74.9432935211315,24.6477353870043
58.2463459796216,21.1182514221125
41.7399048240174,8.76234736667051
67.2868523278651,31.2830009860605
74.7453624293137,22.7787317541557
69.5062956105159,28.6891537571941
79.7422622026749,30.0099243889837
64.749655586277,24.8398488747505
61.7414895049199,25.894223110931
81.7652825360468,18.5877138711215
77.8809600103304,28.7571868895508
59.9077972422464,21.592883412815
87.8647340301134,8.78391865805089
73.7104809344054,27.9286378829054
70.2638971494817,24.2517714279895
85.907435545143,31.4294953993171
79.3951326375094,28.1987625107888
98.592197631351,8.93012306112703
63.0015760139592,31.1481480580067
61.3473542690241,19.46123568469
67.9641402227211,19.6934117720811
69.4746982153707,24.3983293872817
70.0146133279436,28.7157667612837
33.6728840722166,6.91187031419711
59.8973472185044,30.6030619873024
75.3907550817654,30.4444874705889
64.9991617750523,29.4988443695079
55.3344830690981,22.0983578336033
65.7917403735004,25.3774530510926
50.391833765769,16.0753873895944
75.489715987055,28.3575381665584
58.5502887096635,20.6622950728754
64.2540466725618,24.2817164147032
74.5652061037364,29.9850359900794
47.1918946233697,10.017339706873
61.7121298269921,20.1015580816623
74.1380623754112,31.4499418924317
111.664547258737,9.86271198918411
74.4801814686333,30.1459776609202
57.9245578374322,30.2487401496925
63.3223588000998,19.1250305293692
51.800848712569,23.9842183903148
81.5814077617713,18.9850052857039
36.2591849711048,19.9458059127126
55.6821823514055,19.4978929049965
60.3124263374219,24.8802782659781
52.3919187061632,25.0803573799695
72.1959576066397,26.813321117877
81.0549943115269,17.2119435645388
61.2047102288816,30.0847876147667
39.9569998626648,5.84023020164422
70.1841246557335,19.4011122545008
65.5622799042686,24.4844750699469
84.5382775281608,25.3193349970057
93.7808929879289,12.2376291980008
55.3585730632214,21.2555911034612
88.216053613289,8.78391865805089
54.2581483956888,10.0015042485318
58.1394479200937,8.78391865805089
76.3307328616415,8.78391865805089
72.1318979990071,28.1622859364153
61.6336787946809,9.80651703001715
84.617530986894,20.9902779393353
76.8275644540972,17.9320143182287
79.62652053488,8.78391865805089
42.8648955478905,17.1868909244414
61.449727356822,21.9223109326588
29.7071774312022,11.4825577483789
70.9862754123637,31.554538560126
93.3768792749184,8.78391865805089
86.6760168297925,8.78391865805089
90.5317077484994,8.78391865805089
82.2128544205134,8.78391865805089
45.1727982153918,19.1555076213855
59.9912622555643,23.8094821734255
45.9644494892911,14.0055041539698
73.1205497642003,25.0850237100726
46.2505227787054,10.0967156381292
33.3532098167142,16.819256103458
68.194263323969,17.7936367771342
60.6741227564718,28.4279497230067
81.1378121189992,23.7725188447469
75.5793284239631,8.78391865805089
80.3560753396809,8.78391865805089
64.9134388583805,8.78391865805089
71.0680468089582,12.1744470046494
75.0334970698585,8.78391865805089
55.1128911462451,30.555157990812
64.2952676797213,8.64214049915093
85.917651410501,13.2733285957849
