"disp_repl1","disp_repl2"
0.0115026538038478,0.0419973582787557
0.0118019261047872,0.0394773323908825
0.0115581942363579,0.0357792583389546
0.0276709661054004,4.10617761696908
0.0158757488184484,0.0371947783562261
0.0107900361287496,0.04489365861663
0.014160935511876,0.0358315636218432
0.0136286627418222,0.0338662673004941
0.0200677064737146,0.061910792612729
0.0222636086859129,0.0565164479698875
0.0139503965490916,0.0407121039896482
0.0155575167183545,0.0396590745594751
0.0123701904871475,0.0323269227222719
0.0143345861878004,0.031970458956391
0.0239704463143734,0.0717618237715803
0.0133229423580639,0.0366348731165536
0.0164944055357766,0.0458211536132783
0.0131164371948448,0.0337522566669911
0.0179411418398737,0.0942849606567054
0.0161455960956814,0.0331487342543834
0.0150550665536327,0.045058002147988
0.0278240841032263,0.0962094375617263
0.0248553050783323,0.259445783811335
0.0189015588213842,0.0592844128980898
0.0163270866485728,0.0445759873740096
0.0111294390382381,0.0510962604003623
0.0175166724109138,0.0609027741741877
0.0130054868897288,0.0321909341659177
0.0138569696663702,0.0374324258052793
0.013805601321832,0.0363183474534113
0.0133027531468496,0.0324733859915894
0.0177666178064778,0.0436468405247172
0.0126500786422811,0.0319011047182034
0.0136280271773145,0.034655550808286
0.0148320138858661,0.0393417604004955
0.0203747971528626,0.130984270638942
0.0138631291695184,0.0355146374863275
0.0125219040592478,0.0317201255325792
0.0117736741144855,0.071889596361584
0.00895539385193505,0.0909980236702402
0.0136549303344883,0.0383284180670362
0.00982409555801293,0.113844405774802
0.0117170254939709,0.0398552251367833
0.0114752139027273,0.0359796239643587
0.0158422471071132,0.0354331282150067
0.01236077481237,0.0321421801594535
0.0221372161899696,0.101925463778449
0.0129087854107693,0.0359924345557274
0.0250729703629046,0.0783282902591959
0.014897514355979,0.0454132442516636
0.016147283835485,0.0420957963744653
0.015102617322966,0.056982883652176
0.0138165391346556,0.032371003014915
0.0162953503118947,0.0469525323159959
0.0151310304849966,0.0372622717725064
0.0170782722154694,0.0962522768665681
0.0279273821238377,0.0681512159198699
0.0155883009174559,0.0732983809845276
0.0159573190470032,0.0385255966707162
0.0143579684281462,0.0344684152830577
0.0188179086920447,0.0554713401555331
0.0219931874090378,0.0858183667742351
0.014239914670094,0.0359701342929565
0.014773526540724,0.0333834509483766
0.0128319855348909,0.0320372302060043
0.0120867578296547,0.0316912953532559
0.0121103564580572,0.0338441131523313
0.0233495277518074,0.0461398667696866
0.0166884381908339,0.0518934556340957
0.0115811206717001,0.0368978478455658
0.0120986927171853,0.031969041214559
0.0111796003762049,0.0484574813917902
0.0123097051499238,0.0317095858135515
0.0121469072524379,0.0317449033969196
0.0150466144704647,0.0360802144206398
0.012459877220348,0.0320750355339747
0.0093948048091122,0.0879672819746801
0.0384236752305581,0.261286058275568
0.0250269040077352,0.0974256786081778
0.011465033972428,0.0471844873226234
0.0109690518228225,0.0427278050033576
0.016499028133755,0.0447918713080296
0.0123524821545794,0.0317672302484592
0.015819063229815,0.0425553235395928
0.0126350841041851,0.0316923145957161
0.0313429660269782,0.180229744240615
0.0119989648673357,0.0338297759098049
0.0140811368287876,0.0366150926369236
0.0145142440466377,0.0518030472803483
0.0122370677368161,0.0371328971027408
0.013567816471223,0.0324438467367971
0.0178274357833602,0.0665094380771916
0.0111053588484931,0.0430866933165108
0.0105643976457175,0.0677036040409817
0.0185440637623496,0.0542401011629736
0.0134444036783944,0.0336557923795749
0.0118519321619965,0.0417977334527729
0.0110278438905185,0.0334944069454501
0.0116408969990776,0.0347539329017233
0.00895539385193505,0.0798598952709518
0.0108133503374531,0.036170610603983
0.0119906914588879,0.0326922565762165
0.0158507867535208,0.0492200237835577
0.0147270095725907,0.0470397171713679
0.0144167772988811,0.03806637546017
0.0350074440536374,0.742291082496419
0.0152462134269222,0.0456614269920448
0.0167845576673846,0.0424221414194813
0.0124463827129173,0.0318817887464678
0.01456048090446,0.036529249819994
0.0149181666512516,0.0333750418684267
0.0160506505848256,0.0462732223214265
0.0197997112482192,0.0842744931835568
0.0132788014558694,0.0336679212088722
0.012328979330571,0.0320922286411585
0.0149675511079886,0.0484194140320901
0.0176292087773933,0.0663507131642727
0.022557128681723,0.143107763878716
0.0201313471345428,0.0515167966677281
0.0138744136964472,0.0326834677504122
0.0132456038783374,0.0322811194478336
0.0132267462056813,0.0328333077793678
0.0165897827841766,0.0358620725469882
0.0147442216289699,0.0428754016469318
0.0157009646477289,0.0446494442324579
0.012162393305629,0.0318275606734381
0.0279038187433013,0.0759816088456267
0.0133463339531944,0.033168975055001
0.0141966323769307,0.0317578820084365
0.0185728573167622,0.0409202411187876
0.012236026606567,0.0349665531962497
0.0158352756757042,0.0395760208507465
0.00895539385193505,0.0783384520809777
0.0163421649366774,0.0635391359542722
0.015862465530629,0.033554535929957
0.01549191730385,0.0459702359444869
0.0273711511118383,0.0754936503903467
0.0138468688000453,0.03243488609149
0.0348434104472361,0.193999411102266
0.0280937686742715,0.150657233980915
0.0175237010959844,0.0493991453660442
0.0217798084820438,0.0612435079784742
0.011677154799468,0.0357559452310567
0.00895539385193505,0.113174945654556
0.01247984525077,0.0316893528162228
0.0157113974831279,0.0424980577466514
0.00895539385193505,0.0710061506342972
0.016679722086363,0.038894088769594
0.0150915743154487,0.043290565032846
0.0164320691830892,0.0328678488637788
0.0141987760619434,0.0322239820912781
0.0125562846042447,0.0364438667292319
0.012091794164318,0.0363127617622918
0.00960380373014863,0.106670389076843
0.00895539385193505,0.107929273629944
0.0123946734930103,0.047850783494272
0.0119543795032257,0.034800668440964
0.00895539385193505,0.0952977556074119
0.00895539385193505,0.113844405774802
0.0166613820729337,0.0374769862087818
0.0130260997176671,0.0317367256403337
0.0161812005277174,0.0517850205663632
0.0119624420739874,0.0325180252776
0.0114568763183746,0.039810871779807
0.0110745263226233,0.108877247550883
0.0114803644332076,0.105728368405908
0.0116430466464957,0.0401819362310188
0.00895539385193505,0.113844405774802
0.0128921521135029,0.0318145258835147
0.017272707508527,0.0491350522164185
0.0213662636290842,0.0982263079434294
0.0233262009157832,0.146070630026511
0.0150071033607519,0.0451812785569606
0.0152591459088995,0.0442202776760618
0.0165746707626183,0.0461778407027615
0.0108383689239117,0.0525126815486051
0.0109556465787169,0.056421408758336
0.0151886964745633,0.0351249609178754
0.0297638485697066,0.239297660856047
0.0245717891129504,0.16123376000635
0.0121385737069987,0.0443873704970686
0.0139656532970744,0.036194658546949
0.0201766548154798,0.0865149375778984
0.0165287407252521,0.0351173489059863
0.0131426381232467,0.031726997681426
0.0155143392371749,0.0387716736633911
0.0290120697917627,0.124221167260374
0.0301470476072454,0.094985817709234
0.025617780152079,0.0736154572038602
0.0121522264560355,0.0353065425971108
0.0133224210782828,0.031736244122966
0.0129641100392343,0.0320775122197679
0.0127750415949618,0.0319119569697035
0.0131195710377097,0.0324855776616517
0.0137261243422092,0.0365708036883318
0.0233029394984983,0.122648274325644
0.0158075292003882,0.0491890732845036
0.0182616584828862,0.068057323211649
0.0164667826821053,0.0400214013947078
0.0203943596636685,0.0866491232334889
0.0217774185844304,0.0520573529254944
0.0156698587459392,0.0348366103431295
0.0151013882420937,0.0383769511314551
0.0131446934718573,0.033349968308554
0.013100882993127,0.0317157806493836
0.0125546318619223,0.0334234405723632
0.0235206281286469,0.222165765056013
0.0208190867001112,0.0546875356854236
0.0157693588426441,0.0503583980701201
0.0150538575830958,0.0352895057620345
0.0129864277235384,0.0316922112662628
0.0144106402679834,0.0500949630459283
0.0168768518389362,0.0520025535986254
0.0203125879014024,0.106492338585429
0.0118167966260454,0.0317940395518839
0.0158914409224373,0.0372812841491312
0.0136062474947769,0.0405200133145063
0.0131712470218545,0.031743719109433
0.0111836881361795,0.0485944909928002
0.0145265872970863,0.0329148449383642
0.0152832175313393,0.0357260462363094
0.0158106011809255,0.036972599712467
0.0245785175320506,0.106654364930751
0.0221296988537685,0.0653335011643241
0.0134594843140754,0.0333606859391521
0.0159693561385631,0.0615892931125772
0.0157891545477105,0.0448435232646759
0.0161481279934151,0.0573157088585343
0.0161069890858524,0.0346849363051112
0.0180223123123785,0.0428018880145928
0.0184332234348361,0.110540320717606
0.0173567433377575,0.0409656888773944
0.0155991079380934,0.0342157995548254
0.0203145229776215,0.0761789396401929
0.0176689326906429,0.0599098435893161
0.0123541620346603,0.0348843906183822
0.0131869696669819,0.0320193482668265
0.0208967730911233,0.398242888874132
0.0458255905703711,10
0.0181819674981698,0.0411705753789507
0.0145137516223344,0.0349583307591638
0.0158531193844836,0.0329538289847142
0.015709905103103,0.0404371114800622
0.0141685347319754,0.0389007553858892
0.0134177421335889,0.0363419631992436
0.0161036509733573,0.0716977332896553
0.0169567068852662,0.0352464028208488
0.0126533713863528,0.032348563583955
0.0134144077308259,0.0320807570260589
0.0143506069725588,0.035025045046538
0.0119355053979937,0.0363478547779566
0.0133151431702419,0.0319193138723087
0.0111787817695711,0.0471092982288134
0.0148594891095735,0.0368308857596295
0.0136773539753457,0.0323457880654248
0.0139610637277394,0.032088632336159
0.0123992172626124,0.0322417319805796
0.0124513330057276,0.0373984435158992
0.0126275873917514,0.0344587121302548
0.0120087762677931,0.0430403270786477
0.0152747381746259,0.0393172634202977
0.014806474428335,0.0371545863891617
0.021117766272938,0.0697786400930993
0.0141362164944797,0.0448435232646759
0.0221774345775372,0.0408749917105737
0.0164778086850607,0.043295655144049
0.0162025560599703,0.0438688295209913
0.0263604717564715,0.223494829549546
0.0125075115465255,0.0316898032623111
0.0125929537066729,0.0317578820084365
0.0155746628825908,0.0411663538475092
0.0178336844433816,0.0683778904089214
0.0141449816375486,0.041221365615371
0.0124762166433193,0.0336997671174257
0.0122845977759681,0.0325855760933941
0.0327682027109218,0.166641764443904
0.015174173989687,0.0391304934345298
0.0183633685432003,0.0820772041274909
0.0126556219781558,0.0361886530481532
0.0138122973626451,0.0326799647083777
0.0173691997801535,0.042914796174442
0.0123215127071166,0.0336164686700241
0.0133929140759299,0.0323745470626935
0.0116523751887968,0.0318330089171387
0.0121553469977424,0.0329082026393191
0.0127200751474278,0.0781971591077289
0.0151616034164118,0.0341451961326548
0.0131392198043071,0.0360454544401699
0.0122889246301269,0.0318416147022843
0.0134985789010908,0.0331203305151438
0.0173794166319508,0.0441764955680659
0.0180588133886571,0.0510873118249937
0.0160465421623344,0.0369518040123249
0.0149970149034284,0.0361325907850771
0.0160828562252695,0.0477632552257433
0.0139416778127176,0.0333955084968421
0.0128533007779202,0.0317186637045668
0.0182985398712695,0.0915582102583711
0.0293336832343028,0.120689338948868
0.0146183697280284,0.0414529672346124
0.0129289140527082,0.0317550482824534
0.0163341749556609,0.0455095634690404
0.01245898214483,0.033397926310117
0.0134014192380065,0.0335698968039464
0.0149256627240286,0.0358620725469882
0.0153452392675151,0.0462032132696063
0.0139702536612291,0.0321668337259928
0.0195325900723118,0.0598559314910397
0.0263523554848305,0.0997338398597582
0.0112019745251969,0.0432851658011989
0.0125960855156023,0.0328437468297671
0.0148070270424371,0.0396301022058977
0.0148353631623153,0.0449532304084417
0.0128673744628825,0.0317475653501593
0.0137207491257631,0.0371146208628065
0.0120934323144965,0.0331927738482697
0.0136977564965433,0.0317337634484915
0.0294627061616464,0.130984270638942
0.0187832969019341,0.0447461270868466
0.0129059651332759,0.0323457880654248
0.0132194696239589,0.0323401882778926
0.0114186510307349,0.0496878686131937
0.0119920321333271,0.0321170221078114
0.0154502943972305,0.041518197238051
0.0140888581010854,0.0319154516236592
0.0152475041857057,0.0353948440079445
0.0136980875569479,0.0317155276306278
0.0137714513732471,0.0338181935563919
0.0123809907229871,0.0317321343073282
0.0119521403202883,0.0317279256422874
0.00952473854049003,0.0380981548492129
0.0163226630850368,0.149966652500213
0.0163315153093902,0.0409078807440679
0.0218494532459871,0.0728733661219236
0.0182780179586385,0.0352639920336697
0.0207072746630171,0.157577115061758
0.0156201025353654,0.0363325062261527
0.0141441452881947,0.0441928963336123
0.010726082942899,0.0335780781121991
0.0160836857550871,0.0427921206483059
0.0128043517127351,0.0317104274126841
0.0106911277744518,0.103542309171842
0.0132607304901087,0.0318457655527083
0.0134000441324028,0.0329206389521026
0.0151087705459441,0.0483020136777392
0.0120173389518354,0.0347645818632468
0.0136327998104193,0.0344882549727465
0.0152051991397405,0.0376009239536637
0.0129969335741812,0.0319409128788654
0.010568621621784,0.113844405774802
0.0204061252682777,0.0840860800360218
0.017836186137694,0.0450931088729005
0.0130515178394146,0.0332784329818804
0.0236467415308566,0.0384177998604691
0.0135338705184931,0.0327499553038085
0.0301298811299532,0.281736338993521
0.020852572524956,0.0794314450212053
0.0121175714788178,0.0335646836146862
0.0146765758224325,0.0405279445878328
0.0128274199521384,0.0610192733112034
0.0129593819778232,0.0645320696121153
0.0146897522637215,0.0323689782950101
0.0241642287407715,0.0746577416897963
0.0136825960038408,0.0451400608919531
0.0147839157155882,0.0383051737197613
0.0201520733769338,0.0526524676498955
0.0308179725180186,0.10251532068732
0.0133593766935631,0.0320426440444974
0.0120849991929605,0.0326966327610946
0.0171695437459371,0.0320136570297332
0.0129806086428961,0.0319100278690924
0.0143010824251469,0.0323163618693715
0.0148741820949929,0.0511306555707134
0.0118626282696091,0.074497278029928
0.0120319751016023,0.051350670281168
0.0159951713478466,0.0360734161615589
0.0124079706840761,0.0336268939128571
0.012933328108871,0.0323745612087137
0.0128659229423441,0.0368257875929265
0.0117552315562704,0.0318609203772319
0.0128356867083452,0.0456589313653762
0.0121189665908294,0.0709001657092116
0.012201154964056,0.112807043314896
0.00895539385193505,0.113844405774802
